ProjectName,Period,EffectiveComments,ReviewThreads,GeneralComments,Additions,Deletions,Commits,IsMerged,Assignees,ChangedFiles
DynamoDS/Dynamo,17,5,16,22,424,95,16,True,0,21
DynamoDS/Dynamo,17,1,1,1,150,0,6,True,0,3
DynamoDS/Dynamo,17,2,2,20,27,19,12,True,1,15
DynamoDS/Dynamo,17,1,1,0,34,30,2,True,1,2
DynamoDS/Dynamo,17,1,2,12,0,0,103,True,1,0
DynamoDS/Dynamo,17,1,8,1,191,32,3,True,1,2
DynamoDS/Dynamo,18,8,20,10,714,187,20,True,0,14
DynamoDS/Dynamo,18,2,12,3,205,37,18,True,1,11
DynamoDS/Dynamo,18,5,5,6,59,5,4,True,1,2
DynamoDS/Dynamo,18,1,1,0,16,1,2,True,0,1
DynamoDS/Dynamo,18,1,3,10,404,81,14,True,0,18
DynamoDS/Dynamo,18,3,10,5,411,40,14,True,1,11
DynamoDS/Dynamo,18,1,3,2,123,50,5,True,1,7
DynamoDS/Dynamo,18,5,19,0,157,120,16,True,1,18
DynamoDS/Dynamo,18,1,3,1,60,17,2,True,1,3
DynamoDS/Dynamo,18,1,6,3,118,31,7,True,0,3
DynamoDS/Dynamo,18,2,2,2,100,82,16,False,0,13
DynamoDS/Dynamo,18,1,8,4,63,70,7,True,1,11
DynamoDS/Dynamo,18,5,8,9,93,32,6,True,1,5
DynamoDS/Dynamo,18,1,1,1,143,40,3,True,1,8
DynamoDS/Dynamo,18,3,14,10,578,325,11,True,1,4
DynamoDS/Dynamo,18,1,1,2,95,21,5,True,0,3
DynamoDS/Dynamo,18,3,6,1,234,57,8,True,0,9
DynamoDS/Dynamo,18,7,18,5,3058,169245,39,True,1,111
DynamoDS/Dynamo,19,1,4,6,666,9,16,True,1,8
DynamoDS/Dynamo,19,9,42,17,0,0,31,True,1,0
DynamoDS/Dynamo,19,2,3,2,47,24,1,True,0,6
DynamoDS/Dynamo,19,2,8,1,64,8,4,True,1,7
DynamoDS/Dynamo,19,17,23,1,257,9,31,True,1,14
DynamoDS/Dynamo,19,2,2,3,14,18,3,True,1,13
DynamoDS/Dynamo,19,12,13,1,242,28,8,True,1,5
DynamoDS/Dynamo,19,3,7,3,127,32,15,True,0,9
DynamoDS/Dynamo,19,1,13,4,209,3,5,True,0,4
DynamoDS/Dynamo,19,2,2,5,43,41,2,True,0,8
DynamoDS/Dynamo,19,2,4,3,41,50,2,True,1,5
DynamoDS/Dynamo,20,4,4,0,6341,0,3,True,1,6
DynamoDS/Dynamo,20,3,6,0,15,2,2,True,1,3
DynamoDS/Dynamo,20,4,10,2,130,15,8,True,0,5
DynamoDS/Dynamo,20,2,9,2,421,229,13,True,0,11
DynamoDS/Dynamo,20,1,2,1,27,6,2,True,0,1
DynamoDS/Dynamo,20,1,2,3,105,13,3,True,1,4
DynamoDS/Dynamo,20,6,18,3,0,0,10,True,0,0
DynamoDS/Dynamo,20,2,8,2,192,102,6,True,0,5
DynamoDS/Dynamo,20,2,2,2,792,326,5,True,1,23
DynamoDS/Dynamo,21,1,2,3,151,6,6,True,1,4
DynamoDS/Dynamo,21,2,2,1,27,0,2,True,0,2
DynamoDS/Dynamo,21,10,12,4,143,1,5,True,0,6
DynamoDS/Dynamo,22,1,1,0,2,1,2,True,0,1
DynamoDS/Dynamo,22,1,1,1,38,15,4,True,0,3
DynamoDS/Dynamo,22,1,1,1,26,0,2,True,0,2
DynamoDS/Dynamo,22,2,5,12,123,60,17,False,0,7
DynamoDS/Dynamo,23,1,3,2,93,82,10,True,1,5
DynamoDS/Dynamo,23,2,9,1,61,40,6,False,0,4
DynamoDS/Dynamo,24,26,63,6,585,133,5,True,0,22
DynamoDS/Dynamo,24,1,23,2,897,1006,36,True,1,31
DynamoDS/Dynamo,24,1,1,0,36,16,5,True,0,2
DynamoDS/Dynamo,24,2,4,1,115,0,5,True,1,5
DynamoDS/Dynamo,24,2,2,3,14,12,3,True,0,2
DynamoDS/Dynamo,24,3,3,1,1069,4217,3,True,0,61
DynamoDS/Dynamo,24,1,1,2,230,12,25,True,0,7
DynamoDS/Dynamo,24,1,1,1,8,8,8,True,0,3
DynamoDS/Dynamo,24,1,3,2,59,19,3,True,1,3
DynamoDS/Dynamo,24,1,1,1,3,2,2,True,0,2
DynamoDS/Dynamo,24,2,8,6,31,93,5,True,1,8
DynamoDS/Dynamo,24,33,90,3,659,49,7,True,0,37
DynamoDS/Dynamo,25,2,5,1,160,39,2,True,0,12
DynamoDS/Dynamo,25,1,7,2,280,280,4,True,0,97
DynamoDS/Dynamo,25,5,10,4,1864,253,9,True,0,55
DynamoDS/Dynamo,25,1,9,0,332,96,4,True,0,5
DynamoDS/Dynamo,25,3,9,0,394,841,10,True,0,27
DynamoDS/Dynamo,25,11,24,10,233,25,25,True,0,5
DynamoDS/Dynamo,25,3,3,4,26,3,2,True,0,4
DynamoDS/Dynamo,25,6,6,8,100,55,16,True,0,19
DynamoDS/Dynamo,25,1,1,8,38,0,5,True,1,3
hrydgard/ppsspp,1,1,3,4,153,109,1,True,0,15
hrydgard/ppsspp,2,3,10,2,0,0,5,True,0,0
hrydgard/ppsspp,2,1,1,6,618,84,13,True,0,17
hrydgard/ppsspp,2,5,6,10,0,0,5,True,0,0
hrydgard/ppsspp,2,2,3,4,0,0,3,True,0,0
hrydgard/ppsspp,2,1,1,0,0,0,2,True,0,0
hrydgard/ppsspp,2,2,3,3,1,1,2,True,0,1
hrydgard/ppsspp,2,4,4,3,102,13,6,True,0,6
hrydgard/ppsspp,3,3,3,1,23,18,2,True,0,2
hrydgard/ppsspp,3,1,5,16,710,366,2,False,0,10
hrydgard/ppsspp,3,1,2,5,221,177,12,True,0,29
hrydgard/ppsspp,3,1,1,2,33,20,2,True,0,2
hrydgard/ppsspp,3,1,1,4,19,1,5,True,0,4
hrydgard/ppsspp,3,2,2,0,107,135,3,True,0,12
hrydgard/ppsspp,3,2,2,0,10,12,3,True,0,5
hrydgard/ppsspp,4,1,4,1,0,0,2,True,0,0
hrydgard/ppsspp,4,1,2,0,0,0,3,True,0,0
hrydgard/ppsspp,5,1,2,0,29,2,3,True,0,5
hrydgard/ppsspp,5,3,8,15,457,198,17,True,0,5
hrydgard/ppsspp,5,1,1,1,47,56,1,True,0,1
hrydgard/ppsspp,5,2,2,1,14,2,2,True,0,1
hrydgard/ppsspp,5,1,1,4,0,0,3,True,0,0
hrydgard/ppsspp,5,1,1,1,0,0,2,True,0,0
hrydgard/ppsspp,5,1,5,7,118,110,7,True,0,10
hrydgard/ppsspp,5,2,2,3,0,0,2,True,0,0
hrydgard/ppsspp,5,2,2,6,0,0,2,True,0,0
hrydgard/ppsspp,5,4,8,1,0,0,2,False,0,0
hrydgard/ppsspp,5,2,2,15,14,7,2,True,0,2
hrydgard/ppsspp,5,1,8,9,0,0,5,True,0,0
hrydgard/ppsspp,5,2,2,1,0,0,4,True,0,0
hrydgard/ppsspp,5,1,2,8,859,6,2,True,0,6
hrydgard/ppsspp,6,2,6,2,0,0,4,True,0,0
hrydgard/ppsspp,6,1,2,6,0,0,5,False,0,0
hrydgard/ppsspp,6,3,3,5,565,0,8,True,0,3
hrydgard/ppsspp,6,2,2,2,0,0,2,True,0,0
hrydgard/ppsspp,6,2,2,5,0,0,5,True,0,0
hrydgard/ppsspp,6,2,2,2,0,0,2,True,0,0
hrydgard/ppsspp,7,2,2,1,75,70,7,True,0,3
hrydgard/ppsspp,7,2,7,24,0,0,5,True,0,0
hrydgard/ppsspp,7,1,3,0,0,0,4,True,0,0
hrydgard/ppsspp,7,1,1,0,0,0,2,True,0,0
hrydgard/ppsspp,7,2,2,1,12,8,2,True,0,3
hrydgard/ppsspp,7,2,9,2,307,86,6,True,0,6
hrydgard/ppsspp,7,4,4,1,0,0,2,True,0,0
hrydgard/ppsspp,7,6,6,34,0,0,6,False,0,0
hrydgard/ppsspp,7,2,3,0,23313,21711,3,True,0,6
hrydgard/ppsspp,7,2,2,0,0,0,6,True,0,0
hrydgard/ppsspp,7,4,11,6,192,40,4,True,0,3
hrydgard/ppsspp,7,1,1,3,48,28,2,True,0,3
hrydgard/ppsspp,7,2,10,0,99,14,3,True,0,4
hrydgard/ppsspp,8,3,46,9,252,60,16,True,0,15
hrydgard/ppsspp,8,15,17,7,54,26,4,True,0,1
hrydgard/ppsspp,8,2,7,8,0,0,5,True,0,0
hrydgard/ppsspp,8,1,1,1,0,0,3,True,0,0
hrydgard/ppsspp,9,2,9,10,0,0,3,False,0,0
hrydgard/ppsspp,9,1,1,11,0,0,2,True,0,0
hrydgard/ppsspp,9,1,2,1,0,0,3,True,0,0
hrydgard/ppsspp,9,2,2,5,34,24,2,True,0,1
hrydgard/ppsspp,9,2,4,0,34,1,3,True,0,2
hrydgard/ppsspp,9,1,1,8,146,32,6,True,0,2
hrydgard/ppsspp,9,5,5,10,7,2,4,True,0,3
hrydgard/ppsspp,9,4,4,6,48,30,6,True,0,7
hrydgard/ppsspp,9,2,4,14,164,9,3,True,0,9
hrydgard/ppsspp,9,1,2,0,0,0,2,True,0,0
hrydgard/ppsspp,10,3,4,2,0,0,6,False,0,0
hrydgard/ppsspp,10,15,18,6,3170,27,34,True,0,21
hrydgard/ppsspp,10,3,6,0,0,0,3,True,0,0
hrydgard/ppsspp,10,2,2,48,526,134,15,True,0,17
hrydgard/ppsspp,10,1,1,1,3127,20,116,True,0,25
hrydgard/ppsspp,10,5,5,14,4,4,3,True,0,1
hrydgard/ppsspp,10,1,1,2,0,0,2,True,0,0
hrydgard/ppsspp,10,4,10,3,0,0,6,True,0,0
hrydgard/ppsspp,10,2,2,9,88,24,10,True,0,4
hrydgard/ppsspp,10,2,2,0,963,0,5,True,0,11
hrydgard/ppsspp,10,4,4,2,4,1,2,True,0,1
hrydgard/ppsspp,10,1,3,7,0,0,2,True,0,0
hrydgard/ppsspp,10,1,1,15,0,0,5,True,0,0
hrydgard/ppsspp,11,24,26,54,19,3,21,False,0,3
hrydgard/ppsspp,11,6,6,11,281,177,8,False,0,1
hrydgard/ppsspp,11,3,4,13,186,9,7,True,0,8
hrydgard/ppsspp,11,1,2,1,0,0,2,True,0,0
hrydgard/ppsspp,11,2,4,6,46,10,3,True,0,6
hrydgard/ppsspp,11,1,1,12,0,0,3,True,0,0
hrydgard/ppsspp,11,1,2,0,0,0,2,True,0,0
hrydgard/ppsspp,11,2,2,0,0,0,2,True,0,0
hrydgard/ppsspp,11,4,7,7,0,0,4,True,0,0
hrydgard/ppsspp,11,2,2,0,9,3,3,True,0,2
hrydgard/ppsspp,11,5,5,3,84,27,6,True,0,6
hrydgard/ppsspp,11,1,21,9,164,97,6,False,0,15
hrydgard/ppsspp,11,2,2,3,27,3,1,True,0,4
hrydgard/ppsspp,11,1,2,6,0,0,2,False,0,0
hrydgard/ppsspp,11,2,7,43,0,0,4,True,0,0
hrydgard/ppsspp,12,1,1,1,17,1,2,True,0,2
hrydgard/ppsspp,12,1,1,32,315,680,11,True,0,22
hrydgard/ppsspp,12,10,10,2,8,172,3,True,0,6
hrydgard/ppsspp,12,5,11,3,78,71,7,True,0,11
hrydgard/ppsspp,12,1,2,0,149,7,4,True,0,8
hrydgard/ppsspp,12,5,5,17,552,28,6,False,0,11
hrydgard/ppsspp,12,2,4,2,0,0,8,True,0,0
hrydgard/ppsspp,12,9,9,7,27,9,3,True,0,6
hrydgard/ppsspp,12,2,3,1,0,0,2,False,0,0
hrydgard/ppsspp,12,1,4,9,114,46,6,True,0,3
hrydgard/ppsspp,12,5,5,7,0,0,5,True,0,0
hrydgard/ppsspp,12,7,12,21,61,7,7,True,0,2
hrydgard/ppsspp,12,8,9,8,110,26,7,True,0,3
hrydgard/ppsspp,12,2,2,4,16,25,2,True,0,1
hrydgard/ppsspp,12,1,4,6,11,3,3,True,0,1
hrydgard/ppsspp,12,2,2,2,0,0,2,True,0,0
hrydgard/ppsspp,12,2,2,16,0,0,3,True,0,0
hrydgard/ppsspp,12,3,3,2,0,0,3,True,0,0
hrydgard/ppsspp,12,1,1,7,9,0,2,True,0,2
hrydgard/ppsspp,12,2,2,0,0,0,2,True,0,0
hrydgard/ppsspp,13,2,2,6,0,0,2,False,0,0
hrydgard/ppsspp,13,8,9,6,78,13,5,True,0,1
hrydgard/ppsspp,13,4,4,7,20,1,6,True,0,6
hrydgard/ppsspp,13,3,4,3,0,0,2,False,0,0
hrydgard/ppsspp,13,2,4,10,185,9,5,True,0,9
hrydgard/ppsspp,13,6,6,8,41,5,2,True,0,2
hrydgard/ppsspp,13,2,3,11,8,4,3,False,0,5
hrydgard/ppsspp,13,1,1,7,0,0,3,True,0,0
hrydgard/ppsspp,13,1,1,7,0,0,3,True,0,0
hrydgard/ppsspp,14,1,1,0,0,0,2,True,0,0
hrydgard/ppsspp,14,1,12,16,9626,1723,73,False,0,103
hrydgard/ppsspp,14,2,2,8,127,8,4,True,0,14
hrydgard/ppsspp,14,1,1,3,4,0,2,True,0,1
hrydgard/ppsspp,14,6,9,2,0,0,6,False,0,0
hrydgard/ppsspp,15,5,6,6,0,0,3,False,0,0
hrydgard/ppsspp,15,2,3,20,232,76,8,True,0,10
hrydgard/ppsspp,15,6,6,5,0,0,2,False,0,0
hrydgard/ppsspp,15,1,2,2,13,5,4,True,0,1
hrydgard/ppsspp,15,2,2,5,0,0,3,False,0,0
hrydgard/ppsspp,16,1,1,1,0,0,2,True,0,0
hrydgard/ppsspp,16,4,6,17,0,0,3,False,0,0
hrydgard/ppsspp,16,1,2,10,0,0,2,False,0,0
hrydgard/ppsspp,16,1,1,9,0,0,4,True,0,0
hrydgard/ppsspp,16,2,2,2,10,3,2,True,0,2
hrydgard/ppsspp,16,1,2,9,213,32,4,True,0,5
hrydgard/ppsspp,16,2,3,6,0,0,6,False,0,0
hrydgard/ppsspp,16,1,2,7,44426,53992,7,False,0,15
hrydgard/ppsspp,16,2,2,0,0,0,2,True,0,0
hrydgard/ppsspp,16,1,5,0,0,0,3,True,0,0
hrydgard/ppsspp,16,1,2,1,0,0,2,True,0,0
hrydgard/ppsspp,16,1,1,5,556,162,5,True,0,14
hrydgard/ppsspp,16,1,7,8,0,0,4,True,0,0
hrydgard/ppsspp,17,1,1,1,0,0,2,True,0,0
hrydgard/ppsspp,17,2,2,4,24,0,2,True,0,1
hrydgard/ppsspp,18,1,2,4,0,0,5,True,0,0
hrydgard/ppsspp,18,8,20,92,661,80,24,True,0,18
hrydgard/ppsspp,18,2,4,6,0,0,2,False,0,0
hrydgard/ppsspp,18,4,6,5,95,70,8,False,0,1
hrydgard/ppsspp,18,1,2,0,0,0,2,True,0,0
hrydgard/ppsspp,18,2,16,14,170,185,14,False,0,2
hrydgard/ppsspp,18,2,4,31,3,4,6,False,0,1
hrydgard/ppsspp,18,7,13,9,1023,53,11,False,0,20
hrydgard/ppsspp,18,4,34,21,420,35,18,True,0,7
hrydgard/ppsspp,18,3,3,6,0,0,4,True,0,0
hrydgard/ppsspp,19,1,2,1,0,0,3,True,0,0
hrydgard/ppsspp,19,1,2,0,0,0,2,True,0,0
hrydgard/ppsspp,19,2,2,74,199,104,18,True,0,5
hrydgard/ppsspp,20,5,6,23,79,1,5,True,0,4
hrydgard/ppsspp,20,1,1,4,5,5,3,True,0,3
hrydgard/ppsspp,20,5,5,6,80,30,2,True,0,6
hrydgard/ppsspp,21,1,5,2,351,76,15,True,0,19
hrydgard/ppsspp,21,3,30,6,4220,685,8,False,0,7
hrydgard/ppsspp,21,1,2,3,119,27,3,True,0,3
hrydgard/ppsspp,22,1,1,2,5,1,2,True,0,3
hrydgard/ppsspp,22,6,6,10,0,0,1,True,0,0
hrydgard/ppsspp,22,7,13,15,41,5,3,True,0,3
hrydgard/ppsspp,23,4,4,1,65,26,3,True,0,3
hrydgard/ppsspp,23,2,5,2,8,7,2,True,0,5
hrydgard/ppsspp,23,2,2,8,17,11,4,True,0,3
hrydgard/ppsspp,24,2,2,1,24,13,2,True,0,6
hrydgard/ppsspp,24,2,2,1,69,47,3,True,0,5
hrydgard/ppsspp,25,2,5,2,219,137,9,True,0,4
hrydgard/ppsspp,25,1,3,2,209,39,7,True,0,4
ipython/ipython,1,1,5,4,633,1486,7,True,0,29
ipython/ipython,1,8,8,6,56,16,3,False,0,5
ipython/ipython,1,1,3,36,5895,5817,103,False,0,117
ipython/ipython,1,1,1,1,6,2,2,True,0,1
ipython/ipython,1,1,2,2,2,0,2,True,0,1
ipython/ipython,2,1,1,20,0,0,3,False,0,0
ipython/ipython,3,2,2,5,14,3,4,True,0,2
ipython/ipython,3,7,26,7,227,113,6,True,0,24
ipython/ipython,3,2,2,8,1861,1008,29,True,0,32
ipython/ipython,4,1,1,1,16,2,3,True,0,2
ipython/ipython,4,27,42,13,35520,272,232,True,0,206
ipython/ipython,4,3,7,13,187,22,6,True,0,4
ipython/ipython,4,4,12,5,45,39,4,True,0,8
ipython/ipython,5,6,18,35,1465,86,37,False,0,6
ipython/ipython,5,4,10,12,312,34,5,False,0,3
ipython/ipython,5,1,6,0,73,2,2,True,0,2
ipython/ipython,6,2,7,18,193,13,13,True,0,3
ipython/ipython,6,1,2,8,87,21,5,True,0,11
ipython/ipython,6,3,6,4,450,238,18,True,0,36
ipython/ipython,6,1,1,16,276,146,7,True,0,4
ipython/ipython,6,4,7,6,664,154,11,True,0,46
ipython/ipython,6,2,12,4,28,1,3,True,0,1
ipython/ipython,6,2,2,3,22,21,2,True,0,9
ipython/ipython,6,2,2,40,1277,355,50,True,0,18
ipython/ipython,6,3,9,9,24,4,3,True,0,2
ipython/ipython,7,4,12,33,371,8,15,True,0,9
ipython/ipython,7,2,3,9,208,0,4,False,0,1
ipython/ipython,7,9,24,12,147,29,5,True,0,3
ipython/ipython,7,5,5,4,49,0,2,True,0,1
ipython/ipython,7,2,3,5,56,44,2,True,0,1
ipython/ipython,7,8,20,4,167,5,11,True,0,8
ipython/ipython,8,1,1,1,27,7,5,True,0,1
ipython/ipython,8,2,3,16,84,48,4,False,0,2
ipython/ipython,8,7,7,3,143,59,4,True,0,9
ipython/ipython,8,2,2,10,83,29,7,True,0,5
ipython/ipython,8,2,3,8,29,84,4,True,0,5
ipython/ipython,8,2,6,5,56,17,4,True,0,3
ipython/ipython,9,7,7,21,125,109,9,True,0,6
ipython/ipython,9,1,4,11,101,106,6,True,0,4
ipython/ipython,9,3,10,12,916,6985,27,True,0,87
ipython/ipython,9,1,15,24,345,0,6,True,0,4
ipython/ipython,9,23,35,31,103,56,9,True,0,19
ipython/ipython,10,1,1,3,61,1,2,True,0,1
ipython/ipython,10,1,1,2,9,5,2,True,0,1
ipython/ipython,10,4,12,18,36,0,9,True,1,3
ipython/ipython,10,4,5,25,1088,550,17,True,0,34
ipython/ipython,11,6,6,22,0,0,3,False,0,0
ipython/ipython,11,3,3,2,5,5,2,True,0,1
ipython/ipython,11,1,2,2,5,11,2,True,0,1
ipython/ipython,11,3,4,5,6,1,4,False,0,1
ipython/ipython,11,1,1,3,10,3,3,True,0,2
ipython/ipython,12,6,12,8,250,120,15,True,0,12
ipython/ipython,12,4,8,27,58,2,6,False,0,3
ipython/ipython,12,8,9,9,116,8,9,True,0,2
ipython/ipython,12,2,25,35,125,74,21,True,0,8
ipython/ipython,12,1,2,4,236,23,8,True,0,6
ipython/ipython,12,1,3,11,104,0,7,True,0,5
ipython/ipython,13,6,6,4,153,2,5,True,0,2
ipython/ipython,13,1,20,53,208,64,35,True,0,15
ipython/ipython,13,2,3,3,40,30,6,True,0,16
ipython/ipython,13,7,7,7,40,3,4,True,0,3
ipython/ipython,13,4,4,23,54,20,5,True,0,3
ipython/ipython,13,3,7,12,29,15,3,True,0,3
ipython/ipython,13,23,57,53,6247,4636,103,True,0,45
ipython/ipython,13,15,29,36,2324,1059,84,True,0,24
ipython/ipython,13,2,8,29,34,21,4,True,0,4
ipython/ipython,13,5,9,5,83,5,11,False,0,5
ipython/ipython,14,1,2,10,95,59,6,True,0,3
ipython/ipython,14,5,8,26,775,0,12,True,0,4
ipython/ipython,14,2,2,3,4,3,2,True,0,1
ipython/ipython,14,3,4,11,0,0,3,False,0,0
ipython/ipython,14,21,24,32,1522,3,31,True,1,5
ipython/ipython,14,8,8,3,62,20,3,True,0,7
ipython/ipython,14,2,4,5,117,58,2,True,0,2
ipython/ipython,14,4,5,21,0,0,3,True,0,0
ipython/ipython,14,3,3,7,29,6,2,True,0,1
ipython/ipython,14,1,1,2,4,3,4,True,0,2
ipython/ipython,14,1,1,3,1,1,2,True,0,1
ipython/ipython,14,1,1,4,8,5,2,True,0,2
ipython/ipython,14,5,18,19,85,10,8,False,0,4
ipython/ipython,14,3,4,5,57,3,3,True,0,3
ipython/ipython,14,5,21,58,305,3,24,True,0,5
ipython/ipython,14,15,22,13,135,0,14,False,0,2
ipython/ipython,14,1,1,3,9,4,2,True,0,1
ipython/ipython,14,17,29,25,466,0,6,True,0,6
ipython/ipython,15,6,16,24,242,154,13,True,0,6
ipython/ipython,15,11,11,19,189,76,13,True,0,6
ipython/ipython,15,4,4,12,0,0,6,True,0,0
ipython/ipython,15,1,19,48,112,5,13,True,0,5
ipython/ipython,15,1,1,3,10,4,2,True,0,1
ipython/ipython,15,4,5,14,0,0,5,True,0,0
ipython/ipython,15,1,1,19,83,77,4,True,0,36
ipython/ipython,16,4,5,12,75,22,5,True,0,7
ipython/ipython,16,3,3,3,13,1,2,True,0,2
ipython/ipython,16,2,16,19,1259,816,7,False,0,11
ipython/ipython,16,11,11,36,2691,0,5,False,0,3
ipython/ipython,16,2,42,16,137,1,2,True,0,6
ipython/ipython,16,3,3,5,9,8,1,True,0,1
ipython/ipython,16,1,4,7,8,1,2,True,0,1
ipython/ipython,17,42,61,78,694,8,28,True,1,12
ipython/ipython,17,4,4,9,749,10,13,False,0,34
ipython/ipython,17,2,19,25,0,0,7,False,0,0
ipython/ipython,17,5,10,42,720,89,4,True,0,9
ipython/ipython,17,1,7,10,107,66,8,True,0,2
ipython/ipython,17,1,18,32,502,1,33,True,0,3
ipython/ipython,18,1,1,8,31,3,2,True,0,1
ipython/ipython,18,1,1,61,2178,586,27,True,0,14
ipython/ipython,18,1,5,4,294,60,6,True,0,2
ipython/ipython,19,1,2,12,9,9,4,True,0,3
ipython/ipython,19,2,2,17,16,0,2,False,0,1
ipython/ipython,19,1,1,6,8,5,3,True,0,1
ipython/ipython,19,4,4,5,39,11,5,True,0,4
ipython/ipython,19,1,3,17,0,0,7,True,0,0
ipython/ipython,19,2,2,7,9,6,4,True,0,1
ipython/ipython,19,3,5,15,19,115,4,True,0,6
ipython/ipython,20,3,3,63,2333,298,59,True,1,40
ipython/ipython,20,3,3,23,43,0,5,False,0,1
ipython/ipython,20,6,10,38,59,0,4,True,0,2
ipython/ipython,20,3,4,21,120,91,8,True,0,2
ipython/ipython,21,2,7,8,169,73,6,True,1,7
ipython/ipython,21,2,18,11,819,572,24,True,0,21
ipython/ipython,21,1,4,8,31,3,6,True,0,2
ipython/ipython,22,2,4,15,25,2,6,False,1,3
ipython/ipython,22,4,5,3,21,0,3,True,0,1
ipython/ipython,22,3,3,3,14,7,2,True,0,2
ipython/ipython,22,1,2,4,109,70,6,True,0,9
ipython/ipython,22,1,1,1,11,3,2,True,0,1
ipython/ipython,22,1,1,5,38,41,3,True,0,1
ipython/ipython,22,1,1,4,306,101,10,False,0,13
ipython/ipython,23,16,39,26,2294,1303,70,True,0,55
ipython/ipython,23,1,2,1,1,1,2,True,0,1
ipython/ipython,23,8,19,4,315,119,2,True,0,3
ipython/ipython,24,1,1,6,110,71,5,True,0,1
ipython/ipython,24,1,27,24,708,48,24,True,0,15
ipython/ipython,24,4,4,11,9,12,3,True,0,5
ipython/ipython,24,3,3,9,18,1,2,True,0,2
ipython/ipython,24,2,2,5,12,2,2,True,0,1
ipython/ipython,24,2,2,3,25,0,2,True,0,1
ipython/ipython,24,4,9,10,224,88,13,True,0,8
ipython/ipython,24,1,19,11,244,108,19,True,0,2
ipython/ipython,25,3,4,8,14,1,4,True,0,2
ipython/ipython,25,1,2,2,5,2,3,True,0,2
ipython/ipython,25,1,1,2,8,5,2,True,0,1
ipython/ipython,25,1,5,12,223,59,11,True,0,11
ipython/ipython,25,2,3,9,13,2,4,True,0,2
ipython/ipython,25,1,5,7,1304,1000,21,True,0,34
ipython/ipython,25,1,1,14,111739,11233,26,True,0,713
mne-tools/mne-python,1,1,9,25,224,170,7,False,0,21
mne-tools/mne-python,1,10,26,4,233,16,5,False,0,7
mne-tools/mne-python,1,5,7,3,44,6,5,True,0,2
mne-tools/mne-python,1,63,82,56,1714,40,32,False,0,16
mne-tools/mne-python,1,1,2,18,169,0,3,True,0,4
mne-tools/mne-python,1,7,83,17,590,112,10,False,0,5
mne-tools/mne-python,1,3,3,1,28,7,2,True,0,1
mne-tools/mne-python,1,2,4,13,200,56,7,True,0,7
mne-tools/mne-python,1,23,37,5,675,94,12,False,0,12
mne-tools/mne-python,2,21,37,30,771,17,7,True,0,9
mne-tools/mne-python,2,6,11,6,23,11,8,True,0,6
mne-tools/mne-python,2,7,10,23,69,7,7,True,0,4
mne-tools/mne-python,2,1,26,7,120,21,5,False,0,3
mne-tools/mne-python,2,3,3,16,0,0,11,False,0,0
mne-tools/mne-python,2,1,8,12,108,18,9,True,0,6
mne-tools/mne-python,2,3,9,35,455,104,12,True,0,9
mne-tools/mne-python,2,1,1,12,136,86,6,True,0,13
mne-tools/mne-python,2,2,4,3,31,5,4,True,0,3
mne-tools/mne-python,2,1,3,3,32,8,4,True,0,3
mne-tools/mne-python,2,3,10,14,65,9,6,False,0,3
mne-tools/mne-python,2,10,69,24,221,41,21,False,0,5
mne-tools/mne-python,2,10,36,10,342,42,9,True,0,9
mne-tools/mne-python,2,2,2,2,10,3,3,True,0,2
mne-tools/mne-python,2,2,8,12,249,115,5,False,0,14
mne-tools/mne-python,3,22,81,51,1763,0,79,False,0,17
mne-tools/mne-python,3,83,92,89,1744,23,104,False,0,25
mne-tools/mne-python,3,2,7,38,1128,473,18,True,1,88
mne-tools/mne-python,3,8,23,24,136,107,7,True,0,6
mne-tools/mne-python,3,1,7,18,48,18,4,True,0,1
mne-tools/mne-python,3,5,37,23,559,47,10,True,1,7
mne-tools/mne-python,3,3,3,16,73,386,8,True,0,4
mne-tools/mne-python,3,1,1,6,13,14,3,True,0,1
mne-tools/mne-python,3,1,4,13,238,39,7,True,0,6
mne-tools/mne-python,3,3,3,14,145,53,9,True,1,19
mne-tools/mne-python,3,13,14,25,188,1,8,False,0,3
mne-tools/mne-python,3,44,68,130,4595,334,151,False,0,25
mne-tools/mne-python,3,2,2,2,41,11,5,True,0,2
mne-tools/mne-python,3,7,8,9,64,24,5,True,0,3
mne-tools/mne-python,3,4,9,4,724,711,4,True,0,30
mne-tools/mne-python,3,21,31,18,358,325,7,True,0,76
mne-tools/mne-python,3,3,32,18,484,187,25,False,1,14
mne-tools/mne-python,3,3,12,8,47,3,3,False,0,2
mne-tools/mne-python,4,10,10,2,204,1,2,True,0,2
mne-tools/mne-python,4,10,28,80,946,230,31,True,1,15
mne-tools/mne-python,4,2,7,2,39,3,4,True,1,2
mne-tools/mne-python,4,4,16,30,66,24,6,True,0,7
mne-tools/mne-python,4,1,16,60,80,51,8,False,0,4
mne-tools/mne-python,4,8,16,62,242,93,14,True,0,6
mne-tools/mne-python,4,2,3,18,19,1,5,True,1,2
mne-tools/mne-python,4,6,19,21,160,9,9,True,0,2
mne-tools/mne-python,4,2,4,14,41,20,2,True,1,6
mne-tools/mne-python,4,12,12,8,159,14,2,True,0,2
mne-tools/mne-python,4,1,1,3,6,5,5,True,0,1
mne-tools/mne-python,5,1,1,3,53,0,2,True,0,1
mne-tools/mne-python,5,12,49,108,505,174,56,False,0,12
