,Id,Slug,Url,HasTravis,HasCircle,NumPrs,NumComments
32831,24210186,bigbinary/wheel,https://api.github.com/repos/bigbinary/wheel,False,True,197.0,206.0
32897,54103564,conda-forge/mahotas-feedstock,https://api.github.com/repos/conda-forge/mahotas-feedstock,False,True,19.0,36.0
32975,56098574,gogetdata/ggd-recipes,https://api.github.com/repos/gogetdata/ggd-recipes,False,True,46.0,16.0
32977,46533391,GrowMoi/moi-front-end,https://api.github.com/repos/GrowMoi/moi-front-end,False,True,278.0,95.0
33045,3019537,linuxmint/Cinnamon,https://api.github.com/repos/linuxmint/Cinnamon,False,True,2514.0,4560.0
33098,27319314,ptpb/pb,https://api.github.com/repos/ptpb/pb,False,True,20.0,21.0
33110,59197203,conda-forge/muparser-feedstock,https://api.github.com/repos/conda-forge/muparser-feedstock,False,True,25.0,51.0
33120,49978643,AliSoftware/Reusable,https://api.github.com/repos/AliSoftware/Reusable,False,True,42.0,213.0
33133,57214228,redbadger/react.london,https://api.github.com/repos/redbadger/react.london,False,True,172.0,166.0
33135,48371476,apiaryio/apiblueprint.org,https://api.github.com/repos/apiaryio/apiblueprint.org,False,True,79.0,75.0
33143,61233940,womenhackfornonprofits/ocdaction,https://api.github.com/repos/womenhackfornonprofits/ocdaction,False,True,151.0,133.0
33224,34400534,openmaraude/GeoTaxi,https://api.github.com/repos/openmaraude/GeoTaxi,False,True,24.0,2.0
33252,27442967,fastlane/fastlane,https://api.github.com/repos/fastlane/fastlane,False,True,4981.0,17113.0
33260,38671384,Financial-Times/coco-synthetic-image-publication-monitor,https://api.github.com/repos/Financial-Times/coco-synthetic-image-publication-monitor,False,True,20.0,23.0
33316,71362073,Financial-Times/o-teaser-collection,https://api.github.com/repos/Financial-Times/o-teaser-collection,False,True,24.0,1.0
33415,59231260,jedwards1211/es2015-library-skeleton,https://api.github.com/repos/jedwards1211/es2015-library-skeleton,False,True,3.0,1.0
33421,54262044,hiroaki-yamamoto/mongoengine-goodjson,https://api.github.com/repos/hiroaki-yamamoto/mongoengine-goodjson,False,True,16.0,26.0
33445,58238493,conda-forge/ca-certificates-feedstock,https://api.github.com/repos/conda-forge/ca-certificates-feedstock,False,True,27.0,71.0
33488,6621471,Dash-Industry-Forum/dash.js,https://api.github.com/repos/Dash-Industry-Forum/dash.js,False,True,1429.0,2190.0
33496,34686239,nkt/atom-autocomplete-modules,https://api.github.com/repos/nkt/atom-autocomplete-modules,False,True,55.0,127.0
33506,17801247,petermetz/cordova-plugin-ibeacon,https://api.github.com/repos/petermetz/cordova-plugin-ibeacon,False,True,63.0,166.0
33509,63092767,conda-forge/cliff-feedstock,https://api.github.com/repos/conda-forge/cliff-feedstock,False,True,13.0,20.0
33558,60639777,Clever/ecs-rollover,https://api.github.com/repos/Clever/ecs-rollover,False,True,26.0,33.0
33560,7951393,gorilla/handlers,https://api.github.com/repos/gorilla/handlers,False,True,86.0,216.0
33571,53327905,megos/asagao,https://api.github.com/repos/megos/asagao,False,True,51.0,
33649,33376036,KnapsackPro/knapsack_pro-ruby,https://api.github.com/repos/KnapsackPro/knapsack_pro-ruby,False,True,61.0,19.0
33673,50654500,MadeHQ/baseplate-core,https://api.github.com/repos/MadeHQ/baseplate-core,False,True,175.0,3.0
33703,55697701,FundingCircle/hellgrid,https://api.github.com/repos/FundingCircle/hellgrid,False,True,22.0,15.0
33749,52657959,brocaar/lora-gateway-bridge,https://api.github.com/repos/brocaar/lora-gateway-bridge,False,True,34.0,59.0
33759,47368231,qubyte/toisu-body,https://api.github.com/repos/qubyte/toisu-body,False,True,11.0,
33772,36770600,CoderDojo/cp-badges-service,https://api.github.com/repos/CoderDojo/cp-badges-service,False,True,40.0,13.0
33774,10756392,contentful/contentful.js,https://api.github.com/repos/contentful/contentful.js,False,True,137.0,210.0
33873,54284587,conda-forge/cdo-feedstock,https://api.github.com/repos/conda-forge/cdo-feedstock,False,True,45.0,184.0
33896,36039211,Rise-Vision/widget-rss,https://api.github.com/repos/Rise-Vision/widget-rss,False,True,96.0,208.0
33935,6825773,roqua/autovar,https://api.github.com/repos/roqua/autovar,False,True,63.0,2.0
33939,35276845,fabric8io/fluent-plugin-kubernetes_metadata_filter,https://api.github.com/repos/fabric8io/fluent-plugin-kubernetes_metadata_filter,False,True,92.0,228.0
33978,21399598,angular/material,https://api.github.com/repos/angular/material,False,True,2820.0,8796.0
33985,44942894,drazisil/node-bitcoin-rpc,https://api.github.com/repos/drazisil/node-bitcoin-rpc,False,True,13.0,5.0
34090,65012018,codacy/codacy-codesniffer,https://api.github.com/repos/codacy/codacy-codesniffer,False,True,25.0,17.0
34175,49589300,PedroTroller/PhpCSFixer-Custom-Fixers,https://api.github.com/repos/PedroTroller/PhpCSFixer-Custom-Fixers,False,True,49.0,3.0
34177,40680244,ngageoint/hootenanny-rpms,https://api.github.com/repos/ngageoint/hootenanny-rpms,False,True,163.0,544.0
34195,56578869,transcovo/express-middleware,https://api.github.com/repos/transcovo/express-middleware,False,True,33.0,18.0
34198,15755317,edwardloveall/portfolio,https://api.github.com/repos/edwardloveall/portfolio,False,True,80.0,1.0
34322,43805497,twreporter/twreporter-react,https://api.github.com/repos/twreporter/twreporter-react,False,True,1060.0,414.0
34341,54268474,conda-forge/geopandas-feedstock,https://api.github.com/repos/conda-forge/geopandas-feedstock,False,True,31.0,106.0
34343,55189306,conda-forge/luigi-feedstock,https://api.github.com/repos/conda-forge/luigi-feedstock,False,True,38.0,62.0
34350,67066170,SmartThingsOSS/dropwizard-common,https://api.github.com/repos/SmartThingsOSS/dropwizard-common,False,True,64.0,102.0
34376,15676987,o2project/steins-git,https://api.github.com/repos/o2project/steins-git,False,True,73.0,7.0
34382,13003323,taskrabbit/node-resque,https://api.github.com/repos/taskrabbit/node-resque,False,True,126.0,221.0
34415,10062396,codeforamerica/ohana-api,https://api.github.com/repos/codeforamerica/ohana-api,False,True,213.0,422.0
34457,74175805,istio/istio,https://api.github.com/repos/istio/istio,False,True,9038.0,88773.0
34487,65906494,conda-forge/otmorris-feedstock,https://api.github.com/repos/conda-forge/otmorris-feedstock,False,True,18.0,20.0
34518,36870975,unitsofmeasurement/uom-systems,https://api.github.com/repos/unitsofmeasurement/uom-systems,False,True,23.0,50.0
34525,44947263,joshdick/onedark.vim,https://api.github.com/repos/joshdick/onedark.vim,False,True,55.0,160.0
34552,64866880,auth0/jwks-rsa-java,https://api.github.com/repos/auth0/jwks-rsa-java,False,True,43.0,46.0
34578,14067777,keichi/binary-parser,https://api.github.com/repos/keichi/binary-parser,False,True,42.0,50.0
34608,71799618,taichi/ci-yarn-upgrade,https://api.github.com/repos/taichi/ci-yarn-upgrade,False,True,112.0,9.0
34615,1952578,Slicer/SlicerExecutionModel,https://api.github.com/repos/Slicer/SlicerExecutionModel,False,True,89.0,211.0
34667,51287876,jfschwarz/substyle,https://api.github.com/repos/jfschwarz/substyle,False,True,23.0,9.0
34688,47262789,Financial-Times/express-web-service,https://api.github.com/repos/Financial-Times/express-web-service,False,True,20.0,7.0
34692,17844037,Clever/sphinx,https://api.github.com/repos/Clever/sphinx,False,True,54.0,77.0
34728,60907078,auth0-samples/auth0-spring-mvc-sample,https://api.github.com/repos/auth0-samples/auth0-spring-mvc-sample,False,True,18.0,2.0
34736,54698566,conda-forge/hdf5-feedstock,https://api.github.com/repos/conda-forge/hdf5-feedstock,False,True,83.0,454.0
34755,56768327,Financial-Times/n-ui,https://api.github.com/repos/Financial-Times/n-ui,False,True,1181.0,878.0
34847,50874442,citusdata/citus,https://api.github.com/repos/citusdata/citus,False,True,1181.0,3749.0
34913,12277324,ddollar/forego,https://api.github.com/repos/ddollar/forego,False,True,53.0,114.0
34951,46755661,3lvis/Viewer,https://api.github.com/repos/3lvis/Viewer,False,True,17.0,5.0
34956,102989,tj/terminal-table,https://api.github.com/repos/tj/terminal-table,False,True,41.0,84.0
34963,39176269,vuejs/vuex,https://api.github.com/repos/vuejs/vuex,False,True,642.0,940.0
34964,33934925,cgswong/docker-aws,https://api.github.com/repos/cgswong/docker-aws,False,True,23.0,11.0
35121,69774418,int128/gradle-swagger-generator-plugin,https://api.github.com/repos/int128/gradle-swagger-generator-plugin,False,True,122.0,19.0
35123,65910354,conda-forge/otpmml-feedstock,https://api.github.com/repos/conda-forge/otpmml-feedstock,False,True,15.0,18.0
35133,33684818,SumOfUs/Champaign,https://api.github.com/repos/SumOfUs/Champaign,False,True,1251.0,1485.0
35152,37913171,cloudify-cosmo/docs.getcloudify.org,https://api.github.com/repos/cloudify-cosmo/docs.getcloudify.org,False,True,1032.0,218.0
35196,68938580,jtv/libpqxx,https://api.github.com/repos/jtv/libpqxx,False,True,52.0,176.0
35220,21614677,karupanerura/Aniki,https://api.github.com/repos/karupanerura/Aniki,False,True,12.0,26.0
35225,32106837,osulp/Scholars-Archive,https://api.github.com/repos/osulp/Scholars-Archive,False,True,804.0,1077.0
35233,39197270,alfert/propcheck,https://api.github.com/repos/alfert/propcheck,False,True,71.0,128.0
35239,59327574,auth0-samples/auth0-python-web-app,https://api.github.com/repos/auth0-samples/auth0-python-web-app,False,True,23.0,7.0
35325,64474968,uktrade/navigator,https://api.github.com/repos/uktrade/navigator,False,True,574.0,56.0
35367,46411098,Woorank/social-url,https://api.github.com/repos/Woorank/social-url,False,True,15.0,6.0
35406,6966619,hawtio/hawtio,https://api.github.com/repos/hawtio/hawtio,False,True,454.0,420.0
35429,48890460,wxIshiko/wxCharts,https://api.github.com/repos/wxIshiko/wxCharts,False,True,54.0,43.0
35431,50401884,Preetam/libab,https://api.github.com/repos/Preetam/libab,False,True,37.0,7.0
35493,61476702,komapijs/komapi,https://api.github.com/repos/komapijs/komapi,False,True,22.0,13.0
35514,48352094,bungoume/log-sender,https://api.github.com/repos/bungoume/log-sender,False,True,43.0,3.0
35530,43398495,nbutton23/zxcvbn-go,https://api.github.com/repos/nbutton23/zxcvbn-go,False,True,21.0,12.0
35586,15511392,openfisca/openfisca-tunisia,https://api.github.com/repos/openfisca/openfisca-tunisia,False,True,40.0,105.0
35622,18851425,andrewpucci/andrewpucci.com,https://api.github.com/repos/andrewpucci/andrewpucci.com,False,True,52.0,3.0
35639,4206434,SiftScience/sift-ruby,https://api.github.com/repos/SiftScience/sift-ruby,False,True,57.0,77.0
35684,74620003,herkulano/d3-hist2d,https://api.github.com/repos/herkulano/d3-hist2d,False,True,3.0,
35709,12414820,killbill/killbill-integration-tests,https://api.github.com/repos/killbill/killbill-integration-tests,False,True,29.0,16.0
35763,25431142,ajoberstar/gradle-defaults,https://api.github.com/repos/ajoberstar/gradle-defaults,False,True,14.0,1.0
35825,18477927,segmentio/nightmare,https://api.github.com/repos/segmentio/nightmare,False,True,373.0,1078.0
35875,31957353,Automattic/Automattic-Tracks-iOS,https://api.github.com/repos/Automattic/Automattic-Tracks-iOS,False,True,68.0,55.0
35910,50777450,christophehurpeau/eslint-config-pob,https://api.github.com/repos/christophehurpeau/eslint-config-pob,False,True,24.0,2.0
35945,40097643,gorilla/csrf,https://api.github.com/repos/gorilla/csrf,False,True,46.0,29.0
35976,65787244,btccom/btcpool,https://api.github.com/repos/btccom/btcpool,False,True,156.0,51.0
35991,59129197,conda-forge/lapack-feedstock,https://api.github.com/repos/conda-forge/lapack-feedstock,False,True,19.0,82.0
36082,37231728,intercom/hippie_csv,https://api.github.com/repos/intercom/hippie_csv,False,True,27.0,13.0
36092,14114928,Lightmatter/generic-django-conf,https://api.github.com/repos/Lightmatter/generic-django-conf,False,True,63.0,35.0
36170,70314866,FranckKe/mersea,https://api.github.com/repos/FranckKe/mersea,False,True,227.0,69.0
36172,13367154,sameersbn/docker-gitlab,https://api.github.com/repos/sameersbn/docker-gitlab,False,True,649.0,2003.0
36223,58034548,google/flexbox-layout,https://api.github.com/repos/google/flexbox-layout,False,True,236.0,301.0
36226,45915764,tridesclous/tridesclous,https://api.github.com/repos/tridesclous/tridesclous,False,True,82.0,21.0
36238,64683380,vidsy/fbintegration,https://api.github.com/repos/vidsy/fbintegration,False,True,51.0,51.0
36316,15045751,docker/compose,https://api.github.com/repos/docker/compose,False,True,1846.0,6525.0
36338,21707384,SIMEXP/niak,https://api.github.com/repos/SIMEXP/niak,False,True,64.0,49.0
36355,45074296,rebase-interactive/gitzoom-web,https://api.github.com/repos/rebase-interactive/gitzoom-web,False,True,65.0,1.0
36368,21835385,polonel/trudesk,https://api.github.com/repos/polonel/trudesk,False,True,36.0,47.0
36372,31544185,bitpay/bitcore-wallet-client,https://api.github.com/repos/bitpay/bitcore-wallet-client,False,True,321.0,391.0
36412,32741498,PrismarineJS/minecraft-data,https://api.github.com/repos/PrismarineJS/minecraft-data,False,True,104.0,316.0
36459,1257084,dlang/phobos,https://api.github.com/repos/dlang/phobos,False,True,2723.0,16608.0
36477,28885884,ucsdlib/billing-ill,https://api.github.com/repos/ucsdlib/billing-ill,False,True,52.0,10.0
36487,57222781,conda-forge/psutil-feedstock,https://api.github.com/repos/conda-forge/psutil-feedstock,False,True,36.0,80.0
36516,54131069,algolia/algoliasearch-magento-2,https://api.github.com/repos/algolia/algoliasearch-magento-2,False,True,458.0,426.0
36546,70969726,conda-forge/pyopencl-feedstock,https://api.github.com/repos/conda-forge/pyopencl-feedstock,False,True,32.0,123.0
36605,73913728,ovotech/comms-delivery-service,https://api.github.com/repos/ovotech/comms-delivery-service,False,True,84.0,71.0
36638,45994625,Financial-Times/origami-dashboards,https://api.github.com/repos/Financial-Times/origami-dashboards,False,True,15.0,3.0
36641,24898177,hashicorp/consul-template,https://api.github.com/repos/hashicorp/consul-template,False,True,388.0,598.0
36662,45715842,opendoor-labs/pusher,https://api.github.com/repos/opendoor-labs/pusher,False,True,19.0,16.0
36703,43760259,yulii/hubot-scripts,https://api.github.com/repos/yulii/hubot-scripts,False,True,206.0,4.0
36723,23362436,Clever/whackanop,https://api.github.com/repos/Clever/whackanop,False,True,21.0,26.0
36758,48334725,mikeerickson/gulp-phplint,https://api.github.com/repos/mikeerickson/gulp-phplint,False,True,37.0,5.0
36762,54894981,differui/rollup-plugin-sass,https://api.github.com/repos/differui/rollup-plugin-sass,False,True,26.0,20.0
36796,24296070,unixorn/git-extra-commands,https://api.github.com/repos/unixorn/git-extra-commands,False,True,92.0,9.0
36827,29719943,onyx-platform/onyx-dashboard,https://api.github.com/repos/onyx-platform/onyx-dashboard,False,True,20.0,45.0
36831,54301063,yuyakaido/CardStackView,https://api.github.com/repos/yuyakaido/CardStackView,False,True,68.0,75.0
36833,63413639,raintank/tsdb-gw,https://api.github.com/repos/raintank/tsdb-gw,False,True,112.0,178.0
36905,39913866,codacy/codacy-plugins-test,https://api.github.com/repos/codacy/codacy-plugins-test,False,True,53.0,49.0
36931,66573962,Financial-Times/headshot-images,https://api.github.com/repos/Financial-Times/headshot-images,False,True,210.0,10.0
36969,67563147,conda-forge/paramiko-feedstock,https://api.github.com/repos/conda-forge/paramiko-feedstock,False,True,17.0,46.0
36972,57282188,mtakaki/cachet-url-monitor,https://api.github.com/repos/mtakaki/cachet-url-monitor,False,True,28.0,58.0
37022,11110541,image-size/image-size,https://api.github.com/repos/image-size/image-size,False,True,52.0,88.0
37030,68468109,skovhus/jest-codemods,https://api.github.com/repos/skovhus/jest-codemods,False,True,94.0,208.0
37082,44525455,Financial-Times/publish-availability-monitor,https://api.github.com/repos/Financial-Times/publish-availability-monitor,False,True,160.0,368.0
37112,33702544,plotly/dash,https://api.github.com/repos/plotly/dash,False,True,205.0,639.0
37192,31439762,18F/laptop,https://api.github.com/repos/18F/laptop,False,True,108.0,207.0
37226,42664084,FactomProject/factomd,https://api.github.com/repos/FactomProject/factomd,False,True,669.0,869.0
37235,20407188,mayuki/PlatformStatusTracker,https://api.github.com/repos/mayuki/PlatformStatusTracker,False,True,18.0,14.0
37318,35581334,closeio/tasktiger,https://api.github.com/repos/closeio/tasktiger,False,True,86.0,107.0
37323,51449239,department-of-veterans-affairs/caseflow,https://api.github.com/repos/department-of-veterans-affairs/caseflow,False,True,5562.0,4068.0
37360,41310360,socialtables/react-infinity-menu,https://api.github.com/repos/socialtables/react-infinity-menu,False,True,23.0,46.0
37377,47440536,cocos-creator/engine,https://api.github.com/repos/cocos-creator/engine,False,True,3296.0,1903.0
37385,62136217,conda-forge/cmd2-feedstock,https://api.github.com/repos/conda-forge/cmd2-feedstock,False,True,32.0,44.0
